Source	Target	p	successes	observations	rate	expected	total source	total target	fraction source	fraction target
group_349	group_72	2.80907e-15	177	204	0.618704	126	37	140	0.181373	0.686275
group_349	group_75	1.14716e-11	163	204	0.574971	117	37	126	0.181373	0.617647
group_349	group_77	4.64036e-27	200	204	0.690552	141	37	163	0.181373	0.79902
group_349	group_8	1.17888e-10	158	204	0.559352	114	37	121	0.181373	0.593137
group_349	group_83	4.64036e-27	200	204	0.690552	141	37	163	0.181373	0.79902
group_349	group_99	3.41519e-08	143	204	0.512495	105	37	106	0.181373	0.519608
group_349	sp-P0A9K1-PHOH_ECOLI	1.44363e-12	167	204	0.587466	120	37	130	0.181373	0.637255
group_349	sp-P11045-DYR_BACSU~~~sp-Q59408-DYR13_ECOLX	5.34765e-22	193	204	0.668685	136	37	156	0.181373	0.764706
group_349	sp-P43754-RIR1_HAEIN~~~sp-P37426-RIR1_SALTY~~~sp-Q89AS4-RIR1_BUCBP~~~sp-Q8K9W3-RIR1_BUCAP	1.57796e-10	167	204	0.612457	125	37	138	0.181373	0.676471
group_349	sp-P43755-RIR2_HAEIN	2.57371e-10	166	204	0.609333	124	37	137	0.181373	0.671569
group_349	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	8.31917e-13	168	204	0.59059	120	37	131	0.181373	0.642157
group_349	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	2.64472e-13	170	204	0.596838	122	37	133	0.181373	0.651961
group_349	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09	152	204	0.540609	110	37	115	0.181373	0.563725
group_349	sp-Q8DKG1-COAE_THEEB	5.34765e-22	193	204	0.668685	136	37	156	0.181373	0.764706
group_349	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22	194	204	0.671809	137	37	157	0.181373	0.769608
group_36	group_4	6.28995e-19	198	204	0.74183	151	170	28	0.833333	0.137255
group_36	group_498	5.20618e-14	194	204	0.754902	154	170	24	0.833333	0.117647
group_36	group_52	1.46133e-07	156	204	0.591503	121	170	74	0.833333	0.362745
group_36	group_590	3.15642e-09	189	204	0.771242	157	170	19	0.833333	0.0931373
group_36	group_60	5.05755e-07	149	204	0.562092	115	170	83	0.833333	0.406863
group_36	group_63	5.05755e-07	149	204	0.562092	115	170	83	0.833333	0.406863
group_369	group_59	1.76211e-09	132	204	0.438918	90	61	71	0.29902	0.348039
group_37	group_52	7.27988e-08	127	204	0.436755	89	55	74	0.269608	0.362745
group_38	group_39	3.70106e-15	182	204	0.653066	133	53	167	0.259804	0.818627
group_38	group_45	2.93861e-11	171	204	0.627163	128	53	156	0.259804	0.764706
group_38	group_49	3.79418e-11	164	204	0.58713	120	53	139	0.259804	0.681373
group_38	group_52	4.75047e-08	127	204	0.434064	89	53	74	0.259804	0.362745
group_38	group_57	3.70106e-15	182	204	0.653066	133	53	167	0.259804	0.818627
group_38	group_72	7.93933e-09	159	204	0.589485	120	53	140	0.259804	0.686275
group_38	group_75	2.25503e-07	149	204	0.556517	114	53	126	0.259804	0.617647
group_38	group_77	1.38074e-13	178	204	0.643647	131	53	163	0.259804	0.79902
